model,acc_train,acc_test,bacc_train,bacc_test,kappa_train,kappa_test,mutual_train,mutual_test,recall_train,recall_test,avg_rule_coverage,avg_rule_precision,avg_conditions_count,rules_count,dataset
RF_2,0.8623188405797102,0.9130434782608696,0.87152903355435,0.9166666666666669,0.7256210022367853,0.8270676691729324,0.3110695562488842,0.4495408644797544,0.87152903355435,0.9166666666666669,0.69,0.93,3.25,20,credit-a
XGB_2,0.8623188405797102,0.8768115942028986,0.87152903355435,0.8896103896103896,0.7256210022367853,0.7572936064556176,0.3110695562488842,0.3900676046096247,0.87152903355435,0.8896103896103896,0.66,0.93,3.18,22,credit-a
RF_1,0.966010733452594,0.9642857142857144,0.9585722718839602,0.9444444444444444,0.9247415448496744,0.9156626506024096,0.4995261074089894,0.4861449863499968,0.9585722718839602,0.9444444444444444,0.89,0.98,3.44,18,breast-w
XGB_0,0.9749552772808586,0.9571428571428572,0.9714081386544016,0.9496523615439942,0.9450027407272062,0.8993047230879885,0.5322073518606183,0.443495434399617,0.9714081386544016,0.9496523615439942,0.9,0.98,3.61,18,breast-w
RF_2,0.9136807817589576,0.948051948051948,0.8843911348389589,0.9438775510204082,0.8014157563922621,0.8877551020408163,0.3563428774302535,0.4533923596006736,0.8843911348389589,0.9438775510204082,0.18,0.99,4.22,146,diabetes
XGB_0,0.8957654723127035,0.8896103896103896,0.8697226313205695,0.8643617021276595,0.7540864602368019,0.75844251706957,0.29204142248684,0.333260411967695,0.8697226313205695,0.8643617021276595,0.33,0.97,4.26,92,diabetes
RF_0,0.8949704142011834,0.7647058823529411,0.8988799661876584,0.741014799154334,0.8601156473687892,0.6826582042187792,1.0338170699597724,0.8083280139902838,0.8988799661876584,0.741014799154334,0.15,0.97,3.56,138,vehicle
XGB_0,0.9289940828402368,0.7941176470588235,0.9306087571949152,0.7690563725490196,0.9053295871298654,0.7224554529340423,1.0923128808329357,0.7989368849743492,0.9306087571949152,0.7690563725490196,0.14,0.97,3.79,133,vehicle
RF_1,0.9895561357702348,0.9635416666666666,0.9849056603773584,0.946969696969697,0.97675635900198,0.917098445595855,0.5911705353057002,0.5006606012785615,0.9849056603773584,0.946969696969697,0.16,0.99,3.46,26,tic-tac-toe
XGB_2,0.9934725848563968,0.9739583333333334,0.9905660377358492,0.9621212121212122,0.9855116323056554,0.94121969140338,0.6082725496575144,0.5329074931167161,0.9905660377358492,0.9621212121212122,0.14,0.98,3.32,25,tic-tac-toe
RF_2,0.8541666666666666,0.922279792746114,0.8440949737897009,0.9155228758169934,0.7001652270303056,0.8405222277309535,0.2816328908601225,0.4200916348615773,0.8440949737897009,0.9155228758169934,0.74,0.93,3.33,27,mammographic-masses
XGB_0,0.9440104166666666,0.9585492227979274,0.939138986013986,0.9546294283851336,0.8862183020948181,0.915526862895284,0.4982636585078045,0.5233574858506385,0.939138986013986,0.9546294283851336,0.79,0.98,2.82,11,mammographic-masses
RF_2,0.8898104265402843,0.914691943127962,0.8617801211436462,0.8842737722048066,0.7460134610406419,0.794791441538794,0.2926434304635885,0.3297758566195415,0.8617801211436462,0.8842737722048066,0.3,0.97,4.62,92,qsar-biodeg
XGB_0,0.8933649289099526,0.8957345971563981,0.87582041859722,0.8757255389718077,0.7559016151112197,0.7574966043255669,0.297462876223323,0.2961677503378299,0.87582041859722,0.8757255389718077,0.42,0.97,3.94,67,qsar-biodeg
RF_0,0.8281004709576139,0.8056426332288401,0.8273551191760792,0.8003645105807401,0.808944361548928,0.783515761821366,1.6178211179229711,1.571000321236623,0.8273551191760792,0.8003645105807401,0.47,0.88,5.09,191,semeion
XGB_1,0.8563579277864992,0.8150470219435737,0.8561613463946287,0.8137446728898341,0.8403982001310265,0.793968253968254,1.7140118020883726,1.6091283589992016,0.8561613463946287,0.8137446728898341,0.38,0.87,4.36,169,semeion
RF_2,0.9710564399421128,0.9682080924855492,0.9487346481372144,0.9405882352941176,0.9363605803988746,0.9332104939896464,0.7163380339198673,0.7631348298154781,0.9487346481372144,0.9405882352941176,0.12,0.98,4.83,63,car
XGB_1,0.9015918958031838,0.8786127167630058,0.6561831343943413,0.6253661232384636,0.7891172414876417,0.7523432973175637,0.5325731790581484,0.5079554297807682,0.6561831343943413,0.6253661232384636,0.15,0.95,4.94,69,car
RF_2,0.88125,0.8,0.8841227012699887,0.798198122026047,0.8680571017613943,0.7776434373545128,1.8711471249810396,1.6665086268447349,0.8841227012699887,0.798198122026047,0.24,0.95,4.51,317,cmc
XGB_1,0.893125,0.795,0.8948525100612944,0.7965515497418396,0.8812399486935744,0.7722127310860174,1.882056498821352,1.6135327992491575,0.8948525100612944,0.7965515497418396,0.21,0.93,4.14,340,cmc
RF_0,0.9926136363636364,0.9931972789115646,0.9700460829493088,0.9794520547945204,0.9649307812097654,0.9749635713339516,0.3307413217571224,0.4091839512627503,0.9700460829493088,0.9794520547945204,0.77,1.0,1.5,4,titanic
XGB_0,0.9926136363636364,0.9931972789115646,0.9700460829493088,0.9794520547945204,0.9649307812097654,0.9749635713339516,0.3307413217571224,0.4091839512627503,0.9700460829493088,0.9794520547945204,0.77,1.0,1.5,4,titanic
RF_0,0.9572510822510822,0.948051948051948,0.9560730818933656,0.952255299445299,0.9501197874029844,0.9391955252118122,1.768939316719392,1.7308281055586798,0.9560730818933656,0.952255299445299,0.7,0.95,4.43,56,segment
XGB_1,0.9366883116883116,0.9069264069264068,0.9353981571594472,0.91417241861064,0.926133436461008,0.8911344680571235,1.709961537861782,1.6286941827772283,0.9353981571594472,0.91417241861064,0.63,0.96,4.29,75,segment
RF_0,0.9627479438800194,0.9903288201160542,0.7105263157894737,0.746116504854369,0.5764423166483486,0.2817449291469852,0.0806903001735137,0.0065117183251214,0.7105263157894737,0.746116504854369,0.2,0.99,3.75,212,seismic-bumps
XGB_2,0.972907595549105,0.9709864603481624,0.7878787878787878,0.6597359735973597,0.7175898817191708,0.3330179754020813,0.1140048724577483,0.0168158531115816,0.7878787878787878,0.6597359735973597,0.16,0.98,3.33,226,seismic-bumps
RF_1,0.9605769230769232,0.8038461538461539,0.9607629175817824,0.8050509985048333,0.9211680586432734,0.6084626400720476,0.5292044150704249,0.2018628513008836,0.9607629175817824,0.8050509985048333,0.03,1.0,3.99,571,madelon
XGB_2,0.9697115384615383,0.8076923076923077,0.969642815859438,0.8081745644031917,0.9394029077725574,0.6155836475197752,0.5575248137453405,0.204445009758147,0.969642815859438,0.8081745644031917,0.04,1.0,4.36,490,madelon
