model,acc_train,acc_test,bacc_train,bacc_test,kappa_train,kappa_test,mutual_train,mutual_test,recall_train,recall_test,avg_rule_coverage,avg_rule_precision,avg_conditions_count,rules_count,dataset
XGB_0,0.9767441860465116,0.9571428571428572,0.9785736321058978,0.9625988971469672,0.9494585590786117,0.9018462257536808,0.5465782946478631,0.4635467267900666,0.9785736321058978,0.9625988971469672,0.82,0.99,1.88,559,breast-w
RF_2,0.7328990228013029,0.8636363636363636,0.6986641377776217,0.8545918367346939,0.4026457851337722,0.7064803049555273,0.0799979719532874,0.2649189317635502,0.6986641377776217,0.8545918367346939,0.52,0.81,1.38,614,diabetes
SVC_1,0.9332247557003256,0.8766233766233766,0.9098780487804878,0.8555555555555556,0.8277758774030239,0.7257731958762887,0.3405933924638309,0.2787604645627056,0.9098780487804878,0.8555555555555556,0.72,0.97,2.33,614,diabetes
XGB_0,0.8941368078175895,0.9090909090909092,0.865758468335788,0.8923758865248227,0.7491798539448711,0.8041424418604651,0.2878222991176695,0.3675877386428774,0.865758468335788,0.8923758865248227,0.38,0.97,3.44,614,diabetes
RF_0,0.8949704142011834,0.7941176470588235,0.8996829516506191,0.7692347552128674,0.8601792185697472,0.7216504491017964,1.0033141119208038,0.7142010573314632,0.8996829516506191,0.7692347552128674,0.18,0.97,4.12,676,vehicle
SVC_1,0.8579881656804734,0.6705882352941176,0.8623050608512808,0.6550262237762238,0.8107960757445444,0.5576208178438662,0.9360243139877412,0.460722212483828,0.8623050608512808,0.6550262237762238,0.09,0.95,3.41,676,vehicle
XGB_0,0.8831360946745562,0.7588235294117647,0.8872627313859679,0.7322916666666667,0.8443612879158798,0.6739486363848997,0.9719393826050112,0.7385036976961041,0.8872627313859679,0.7322916666666667,0.21,0.95,3.74,676,vehicle
RF_1,0.7441253263707572,0.7083333333333334,0.7217338907091477,0.6875901875901875,0.4395610138489678,0.367231638418079,0.096367036099263,0.0673524316373685,0.7217338907091477,0.6875901875901875,0.26,0.9,3.14,766,tic-tac-toe
SVC_1,0.804177545691906,0.7239583333333334,0.7785733471470779,0.6969715930421725,0.5582434313220401,0.3822243807673628,0.1556642877966991,0.0723502759125846,0.7785733471470779,0.6969715930421725,0.24,0.92,3.18,766,tic-tac-toe
XGB_2,0.7467362924281984,0.7395833333333334,0.7068429179377095,0.7041847041847042,0.4250183787966725,0.4143484626647145,0.0893525087065495,0.0846277087649914,0.7068429179377095,0.7041847041847042,0.22,0.92,3.39,766,tic-tac-toe
RF_2,0.8854166666666666,0.9015544041450776,0.8852913968547641,0.9020152505446624,0.7689388500276929,0.8010201313147756,0.3339005569584964,0.367692038438915,0.8852913968547641,0.9020152505446624,0.65,0.95,3.47,768,mammographic-masses
SVC_1,1.0,1.0,1.0,1.0,1.0,1.0,0.6567294596789176,0.670409959717846,1.0,1.0,1.0,1.0,1.0,768,mammographic-masses
XGB_0,0.9752604166666666,0.9533678756476685,0.974104020979021,0.9533797000652032,0.9500766367418436,0.9057259158751696,0.5755379541867179,0.4998169721860308,0.974104020979021,0.9533797000652032,0.8,0.99,2.73,768,mammographic-masses
RF_2,0.9004739336492891,0.8815165876777251,0.893908294887487,0.8890282131661442,0.7797700035412745,0.7384340754698269,0.3265482885560434,0.2990962930861137,0.893908294887487,0.8890282131661442,0.13,0.98,4.08,844,qsar-biodeg
SVC_1,0.8862559241706162,0.8578199052132701,0.8498263888888888,0.8288753799392097,0.72722130948854,0.6722584653619137,0.2710033426304093,0.2300293462258618,0.8498263888888888,0.8288753799392097,0.24,0.98,2.72,844,qsar-biodeg
XGB_0,0.90521327014218,0.8957345971563981,0.8855472120146988,0.8797160033167496,0.7813712220804705,0.7594320066334992,0.3202086862009098,0.2990372020066267,0.8855472120146988,0.8797160033167496,0.4,0.97,4.13,844,qsar-biodeg
RF_0,0.467032967032967,0.4231974921630094,0.4660933278192448,0.418243115544453,0.4072648336935236,0.3596194549302843,0.7178138129605627,0.7565906436609326,0.4660933278192448,0.418243115544453,0.25,0.53,5.39,1274,semeion
SVC_0,0.4725274725274725,0.4106583072100313,0.4754484995758297,0.4060644881945191,0.4145376735865351,0.3428734221598878,0.6475035172722949,0.6546024810253129,0.4754484995758297,0.4060644881945191,0.24,0.48,5.51,1274,semeion
XGB_1,0.6169544740973313,0.5297805642633229,0.617158231818714,0.5449161277548373,0.5744654055334172,0.4769520020113027,1.0313507351559787,0.9499612818102916,0.617158231818714,0.5449161277548373,0.39,0.62,5.31,1274,semeion
