model,acc_train,acc_test,bacc_train,bacc_test,kappa_train,kappa_test,mutual_train,mutual_test,recall_train,recall_test,avg_rule_coverage,avg_rule_precision,avg_conditions_count,rules_count,dataset
XGB_0,0.9785330948121646,0.9642857142857144,0.9787979919791344,0.9612802685207384,0.9531851934565352,0.916626965221534,0.5494939965759926,0.4691278178408334,0.9787979919791344,0.9612802685207384,0.9,0.98,3.62,21,breast-w
RF_2,0.8990228013029316,0.9090909090909092,0.8698675845597275,0.9017857142857144,0.7684907014364426,0.8035714285714286,0.3195135993510501,0.3547262167347949,0.8698675845597275,0.9017857142857144,0.22,0.97,4.39,147,diabetes
SVC_1,0.9348534201954396,0.8831168831168831,0.9129268292682926,0.8646464646464647,0.832304582946414,0.7412731006160165,0.3452937508857927,0.2920612297992206,0.9129268292682926,0.8646464646464647,0.64,0.95,2.92,40,diabetes
XGB_0,0.8957654723127035,0.8961038961038961,0.8544673539518901,0.8696808510638299,0.7461892213093577,0.7719363198815253,0.2899660240293052,0.3547075237436941,0.8544673539518901,0.8696808510638299,0.42,0.96,4.43,79,diabetes
RF_0,0.886094674556213,0.8176470588235294,0.8904256077564696,0.7924905691663557,0.8484168100900146,0.7530227762676914,0.9857163627068596,0.7800325242838708,0.8904256077564696,0.7924905691663557,0.16,0.97,4.45,139,vehicle
SVC_1,0.8979289940828402,0.7352941176470589,0.9013198825099472,0.7234654234654234,0.8640005598124628,0.6431237171114014,1.0442781148215263,0.5655435073932332,0.9013198825099472,0.7234654234654234,0.08,0.95,3.89,214,vehicle
XGB_0,0.8742603550295858,0.8117647058823529,0.8763192781523484,0.7906498015873016,0.8322693265377015,0.7458300238284352,0.9466356737065534,0.8162788345204552,0.8763192781523484,0.7906498015873016,0.17,0.94,4.02,128,vehicle
RF_1,0.8276762402088773,0.8020833333333334,0.7704967423643279,0.740981240981241,0.5868966587950744,0.5235109717868338,0.1879336947107502,0.1462371824212655,0.7704967423643279,0.740981240981241,0.13,0.9,4.13,39,tic-tac-toe
SVC_1,0.8446475195822454,0.8125,0.7804190169218372,0.7355775247153047,0.6158928676774231,0.5213959285417532,0.2100294747236799,0.1426065799006416,0.7804190169218372,0.7355775247153047,0.14,0.92,3.9,29,tic-tac-toe
XGB_2,0.860313315926893,0.8229166666666666,0.8203329190675253,0.7676767676767677,0.6748546084941962,0.5769828926905132,0.2411161858828861,0.1772389243573983,0.8203329190675253,0.7676767676767677,0.09,0.91,4.66,56,tic-tac-toe
RF_2,0.8776041666666666,0.9430051813471504,0.8704491725768322,0.9390522875816992,0.7497139766604954,0.8836393532474651,0.3211680832087063,0.4700359911288178,0.8704491725768322,0.9390522875816992,0.68,0.92,3.2,25,mammographic-masses
SVC_1,1.0,1.0,1.0,1.0,1.0,1.0,0.6567294596789176,0.670409959717846,1.0,1.0,1.0,1.0,1.0,2,mammographic-masses
XGB_0,0.9348958333333334,0.9585492227979274,0.9291958041958042,0.9546294283851336,0.8674911660777385,0.915526862895284,0.4771878126174765,0.5233574858506385,0.9291958041958042,0.9546294283851336,0.76,0.96,2.67,9,mammographic-masses
RF_2,0.8613744075829384,0.8909952606635071,0.8308539685528669,0.854649947753396,0.6810341486104112,0.7366650387975473,0.2383840707573019,0.2772454356529842,0.8308539685528669,0.854649947753396,0.42,0.95,5.05,104,qsar-biodeg
SVC_1,0.8744075829383886,0.8530805687203792,0.8231887437810945,0.8001519756838906,0.6904616917626218,0.6443369039203959,0.247850317042377,0.2192213105983225,0.8231887437810945,0.8001519756838906,0.35,0.96,3.58,114,qsar-biodeg
XGB_0,0.8898104265402843,0.8578199052132701,0.8619108483783352,0.8120335820895522,0.742659305207664,0.6554539516655781,0.2853500350545637,0.2167453787796293,0.8619108483783352,0.8120335820895522,0.4,0.96,4.43,77,qsar-biodeg
