model,acc_train,acc_test,bacc_train,bacc_test,kappa_train,kappa_test,mutual_train,mutual_test,recall_train,recall_test,avg_rule_coverage,avg_rule_precision,avg_conditions_count,rules_count,dataset
RF_0,0.9990324141267536,0.9632495164410058,0.999482936918304,0.9815533980582524,0.99202001366674,0.1680359109003133,0.2337218044143883,0.0125755932127738,0.999482936918304,0.9815533980582524,0.02,0.91,2.96,236,seismic-bumps
SVC_0,1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,seismic-bumps
XGB_2,1.0,0.965183752417795,1.0,0.6974422442244225,1.0,0.3396253193301164,0.2374607220649253,0.0197952755070897,1.0,0.6974422442244225,0.02,0.89,3.01,231,seismic-bumps
RF_1,1.0,0.6,1.0,0.6044766176666518,1.0,0.2069799838697852,0.6930431643794752,0.0248037178524641,1.0,0.6044766176666518,0.01,1.0,1.94,580,madelon
SVC_0,0.9990384615384617,0.7153846153846154,0.9990378130230158,0.7130952380952381,0.9980756260460314,0.4266984505363528,0.6851696057710839,0.0937793674575218,0.9990378130230158,0.7130952380952381,0.02,0.99,3.82,669,madelon
XGB_2,0.9677884615384617,0.7923076923076923,0.9676777251184834,0.7929860401770514,0.9355501086805716,0.5850021429732646,0.5513354500932076,0.1835993707383526,0.9676777251184834,0.7929860401770514,0.02,0.99,4.14,633,madelon
RF_1,0.890894819466248,0.9169278996865204,0.8682533353585985,0.8916055538787152,0.8210862167907341,0.8590531291422474,0.6146834237870584,0.6729275373888821,0.8682533353585985,0.8916055538787152,0.2,0.97,4.51,95,dna
SVC_0,0.8854003139717426,0.8918495297805643,0.8727165720118463,0.8739082847767611,0.8146063622040338,0.8230641232787518,0.6321613321700312,0.6418265145464519,0.8727165720118463,0.8739082847767611,0.16,0.96,5.48,113,dna
XGB_0,0.9623233908948194,0.9561128526645768,0.9633949016921572,0.9550821827744904,0.939742685540762,0.9285062513006868,0.8686953311155462,0.8465471309407941,0.9633949016921572,0.9550821827744904,0.23,0.98,4.97,61,dna
RF_2,0.9169278996865204,0.9200626959247648,0.9179845457770108,0.9240719696969698,0.8665227182565137,0.8740945393759287,0.7234967661862121,0.7563358979102905,0.9179845457770108,0.9240719696969698,0.13,0.97,5.51,122,splice
SVC_0,0.9122257053291536,0.8981191222570533,0.911642342532395,0.8888311058752184,0.8590152613769767,0.8391738024323654,0.7071647369040653,0.6676915615007615,0.911642342532395,0.8888311058752184,0.13,0.95,5.56,118,splice
XGB_1,0.9529780564263324,0.9608150470219436,0.947356719352153,0.9529458043434716,0.9233491303940822,0.937781106521086,0.8095793981224475,0.8615318399678831,0.947356719352153,0.9529458043434716,0.19,0.98,4.8,99,splice
RF_0,0.9534428794992176,0.9546875,0.9536970091673244,0.9556414098383132,0.906798451237135,0.9093147793456592,0.5050803627671512,0.5124655934335274,0.9536970091673244,0.9556414098383132,0.24,0.97,3.24,17,kr-vs-kp
SVC_1,0.9675273865414712,0.96875,0.9675095513322884,0.9691453918378912,0.9350523076470928,0.9375213550056132,0.551727568214317,0.5597533439158306,0.9675095513322884,0.9691453918378912,0.3,0.99,2.83,18,kr-vs-kp
XGB_1,0.979264475743349,0.9578125,0.9794400404790016,0.9598130106851036,0.9584750521713328,0.9155260070394994,0.592215394717108,0.5279924905635822,0.9794400404790016,0.9598130106851036,0.19,0.99,3.43,21,kr-vs-kp
RF_2,1.0,0.987603305785124,1.0,0.9841982594564544,1.0,0.8863338356459284,0.2063884972421342,0.168544527617495,1.0,0.9841982594564544,0.1,0.99,2.68,104,wilt
SVC_1,1.0,0.9855371900826446,1.0,0.9015408783237462,1.0,0.8368761886419991,0.1794000120082837,0.1259438972186992,1.0,0.9015408783237462,0.11,1.0,2.28,102,wilt
XGB_1,1.0,0.9896694214876032,1.0,0.9774370208105148,1.0,0.9083142321316942,0.2063884972421342,0.1789332546539129,1.0,0.9774370208105148,0.1,0.99,2.68,104,wilt
RF_0,0.89225,0.884,0.5979865409771952,0.559949918986596,0.2964930751087498,0.18337463392656,0.0538395219319283,0.0200084256631788,0.5979865409771952,0.559949918986596,0.08,0.99,3.99,431,churn
SVC_1,0.97125,0.95,0.6450617283950617,0.5489942175883548,0.4395520315020492,0.1493415903909627,0.0395049271626084,0.0072362702965602,0.6450617283950617,0.5489942175883548,0.08,0.98,3.19,234,churn
XGB_2,0.99125,0.912,0.9902078191797818,0.7628673132105626,0.9629133178275682,0.5681871712334144,0.3539299092673033,0.1069701788704342,0.9902078191797818,0.7628673132105626,0.02,0.91,3.96,590,churn
RF_2,0.9886652787416146,0.8529139685476411,0.9810371517027864,0.7999544117037589,0.9726565217823456,0.6274700194848966,0.5517212299039428,0.1904950769673735,0.9810371517027864,0.7999544117037589,0.01,0.99,3.21,850,phoneme
SVC_0,0.991441128845709,0.883441258094357,0.9857692307692308,0.828791995514728,0.9794830689237588,0.6912506743676812,0.5651741790805972,0.2287519666701511,0.9857692307692308,0.828791995514728,0.02,1.0,3.17,649,phoneme
XGB_2,0.9942169789498034,0.849213691026827,0.9958759485318376,0.8120117585661399,0.9862771994287658,0.6346678166901303,0.5812478106596752,0.1969699490511603,0.9958759485318376,0.8120117585661399,0.01,0.99,3.17,894,phoneme
RF_0,1.0,0.9706959706959708,1.0,0.963060494748995,1.0,0.9556832795184818,1.1889630203426622,1.039941307820656,1.0,0.963060494748995,0.11,1.0,4.1,203,wall-robot-navigation
SVC_2,0.9997708524289642,0.903846153846154,0.9998579545454546,0.8860064044589587,0.9996513569715544,0.854043588343345,1.1744485003360023,0.7988994987016823,0.9998579545454546,0.8860064044589587,0.06,0.99,3.99,476,wall-robot-navigation
XGB_0,1.0,0.9807692307692308,1.0,0.9848947571829224,1.0,0.9709145701109538,1.1889630203426622,1.0796696617044332,1.0,0.9848947571829224,0.13,1.0,4.13,145,wall-robot-navigation
RF_1,1.0,1.0,1.0,1.0,1.0,1.0,0.6925153620097683,0.692442446947224,1.0,1.0,0.2,1.0,1.68,25,mushroom
SVC_1,0.5787044160640098,0.5876923076923077,0.5931649331352155,0.6026097271648874,0.1809050860930005,0.1990492318964895,0.0682966755446371,0.0757496141507604,0.5931649331352155,0.6026097271648874,0.25,0.91,1.2,5,mushroom
XGB_2,0.9893829819972304,0.9833846153846154,0.9897473997028232,0.9839857651245552,0.9787551582335198,0.9667638563471376,0.6412682126079701,0.619615787616904,0.9897473997028232,0.9839857651245552,0.35,0.98,2.3,10,mushroom
RF_2,0.5034591576647651,0.2470873786407767,0.495223785900105,0.2348826681328697,0.399980738572495,0.0888436345302101,0.347067978128029,0.0778384137286355,0.495223785900105,0.2348826681328697,0.01,0.65,1.99,3145,har
SVC_1,0.9953877897803132,0.6446601941747573,0.9950217776555138,0.6277445483047817,0.9944508325869176,0.5718313698431763,1.7546382271639518,0.866866938263956,0.9950217776555138,0.6277445483047817,0.01,0.95,3.64,2245,har
XGB_1,0.9935671804830684,0.795631067961165,0.9929719270036956,0.7927346268029137,0.99225995458003,0.7539150395973021,1.7449154224119694,1.032620437769555,0.9929719270036956,0.7927346268029137,0.02,0.94,3.63,1481,har
RF_1,0.904013119814779,0.9201388888888888,0.6962601718397476,0.7048721944877362,0.8579862258272314,0.8814451589068041,0.906513046380512,0.9216824082211436,0.6962601718397476,0.7048721944877362,0.15,0.96,4.52,58,nursery
SVC_0,0.9056530966621648,0.9158950617283952,0.6973751268627837,0.7046839368914157,0.8603840238511252,0.8754193981655616,0.9029818293991908,0.9194743662032084,0.6973751268627837,0.7046839368914157,0.15,0.95,4.52,62,nursery
XGB_1,0.909994211846421,0.917824074074074,0.7004912282142831,0.7060083061289334,0.8667623883811304,0.8782526202559029,0.9037563037253296,0.9148557424791006,0.7004912282142831,0.7060083061289334,0.14,0.95,4.55,62,nursery
RF_2,0.9319962280574496,0.9004787465544756,0.8811890223102194,0.8416203675513929,0.8206020990194657,0.7361920885711197,0.3657034403534926,0.2735272900455529,0.8811890223102194,0.8416203675513929,0.02,1.0,4.15,3489,nomao
SVC_0,0.9590889307993616,0.9551719135354708,0.9359383180338032,0.9313052959845328,0.8960039943604937,0.886112275123239,0.4237117962158508,0.4112966576457271,0.9359383180338032,0.9313052959845328,0.16,1.0,4.7,1520,nomao
XGB_2,0.9746844624981864,0.9587987813724068,0.9630601298328832,0.9432307350619364,0.9372026067427116,0.8977013568910015,0.4799863989573434,0.4268968029257993,0.9630601298328832,0.9432307350619364,0.03,1.0,4.98,2226,nomao
