model,acc_train,acc_test,bacc_train,bacc_test,kappa_train,kappa_test,mutual_train,mutual_test,recall_train,recall_test,avg_rule_coverage,avg_rule_precision,avg_conditions_count,rules_count,dataset
SVC_1,0.888,0.768,0.7193567620650954,0.614320987654321,0.8037566582562378,0.6044735406437535,0.6158418427497983,0.3981363599945142,0.7193567620650954,0.614320987654321,0.2,0.92,3.45,69,balance-scale
XGB_2,0.906,0.832,0.697614117945688,0.5877394636015326,0.826734498267345,0.6838111298482293,0.540772035311829,0.3362589326412706,0.697614117945688,0.5877394636015326,0.24,0.92,3.3,57,balance-scale
RF_1,0.957875457875458,0.9416058394160584,0.9841430499325236,0.9418546365914788,0.9537882384111808,0.935988786356734,2.5404905848400534,2.4904598277599077,0.9841430499325236,0.9418546365914788,0.71,0.97,3.54,35,soybean
SVC_0,0.9945054945054944,0.9562043795620438,0.9951754385964912,0.9728070175438596,0.9939373750832778,0.9518058161350844,2.59900754423653,2.496107211547381,0.9951754385964912,0.9728070175438596,0.76,1.0,3.36,33,soybean
XGB_0,0.967032967032967,0.9343065693430656,0.986922886848758,0.936591478696742,0.9638109686494288,0.9280294186318,2.5542047324632757,2.478477518252036,0.986922886848758,0.936591478696742,0.69,0.99,3.4,35,soybean
RF_2,0.8967391304347826,0.927536231884058,0.9022101667671288,0.9292929292929292,0.7924154857097617,0.8553459119496856,0.3686958070525377,0.4452574118151494,0.9022101667671288,0.9292929292929292,0.55,0.94,6.06,32,credit-a
SVC_0,1.0,1.0,1.0,1.0,1.0,1.0,0.4534650765650603,0.4505612088663049,1.0,1.0,1.0,1.0,1.0,2,credit-a
XGB_2,0.8967391304347826,0.8623188405797102,0.9022101667671288,0.869810517351501,0.7924154857097617,0.7260188087774295,0.3686958070525377,0.3100702638541039,0.9022101667671288,0.869810517351501,0.55,0.94,6.06,32,credit-a
RF_1,0.9731663685152058,0.9928571428571428,0.9746444032158318,0.9888888888888888,0.9415536890530792,0.983529411764706,0.5320966193250419,0.5882335767480413,0.9746444032158318,0.9888888888888888,0.88,0.97,3.53,15,breast-w
SVC_0,0.9946332737030412,0.9714285714285714,0.9957865168539326,0.967251461988304,0.9884340839339288,0.9345029239766082,0.6271834729977245,0.5002118017299059,0.9957865168539326,0.967251461988304,0.86,0.99,2.67,12,breast-w
XGB_0,0.9785330948121646,0.9642857142857144,0.9799548475755112,0.9612802685207384,0.9532927627456168,0.916626965221534,0.5520458449737957,0.4691278178408334,0.9799548475755112,0.9612802685207384,0.87,0.98,3.36,14,breast-w
RF_2,0.9104234527687296,0.9155844155844156,0.8829979043002822,0.9145408163265306,0.7948633839948488,0.819672131147541,0.3461577593646824,0.3762329791077884,0.8829979043002822,0.9145408163265306,0.22,0.98,4.7,151,diabetes
SVC_1,0.9609120521172638,0.9025974025974026,0.9500813008130082,0.8757575757575757,0.9001626016260162,0.779874213836478,0.4203214243917079,0.3351076731939636,0.9500813008130082,0.8757575757575757,0.58,0.98,3.69,48,diabetes
XGB_0,0.9136807817589576,0.8961038961038961,0.8758836524300442,0.8666666666666667,0.7901193163495647,0.7704918032786885,0.3319719883919653,0.372328612708075,0.8758836524300442,0.8666666666666667,0.43,0.97,5.14,77,diabetes
RF_0,0.9689349112426036,0.8176470588235294,0.9698858833474218,0.7995377855158976,0.9585732336865328,0.7548837209302326,1.242899136763432,0.8978258095005307,0.9698858833474218,0.7995377855158976,0.11,0.99,3.76,140,vehicle
SVC_1,0.9526627218934912,0.8294117647058824,0.9538606403013182,0.814141414141414,0.936882340068568,0.769227168468848,1.2001609550773649,0.7993692193776426,0.9538606403013182,0.814141414141414,0.16,0.99,4.11,128,vehicle
XGB_0,0.970414201183432,0.8411764705882353,0.9710756201653774,0.8235790149393092,0.9605315397370326,0.7865215571368773,1.242173000951232,0.9476128475230456,0.9710756201653774,0.8235790149393092,0.15,0.99,4.2,131,vehicle
RF_1,0.9986945169712794,0.96875,0.9981132075471698,0.9545454545454546,0.9971126373005044,0.9292035398230089,0.6354828695165737,0.5163677160914439,0.9981132075471698,0.9545454545454546,0.12,1.0,4.14,42,tic-tac-toe
SVC_1,0.9986945169712794,0.9895833333333334,0.9980392156862744,0.9836065573770492,0.9970578520015057,0.9757606362832976,0.6267638772658821,0.5710711771999412,0.9980392156862744,0.9836065573770492,0.15,1.0,3.48,29,tic-tac-toe
XGB_2,0.9986945169712794,0.96875,0.9981132075471698,0.9545454545454546,0.9971126373005044,0.9292035398230089,0.6354828695165737,0.5163677160914439,0.9981132075471698,0.9545454545454546,0.12,1.0,4.14,42,tic-tac-toe
